name,feature_set,feature_set_type,n_features,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,average_precision_mean,average_precision_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std
RandomForestClassifier_manual_full_remove_longest_inactivity,manual_full,ablation,45,0.8261506959191032,0.05020889296968538,0.8177266621818357,0.05288324537060017,0.8392131117697097,0.09315586837702818,0.7607710299774653,0.07526137336728268,0.7339793727474888,0.08992871235606816,0.7912229450585615,0.061692730175911405
RandomForestClassifier_manual_full_remove_inactive_ratio,manual_full,ablation,45,0.8378868643974062,0.045058741600852666,0.8324273484287209,0.045503384995336855,0.8452132476039349,0.09098407083395543,0.7784252044252045,0.06641175516124193,0.7482615996985256,0.08678992783611192,0.8137669176025341,0.04933690875336138
RandomForestClassifier_automatic_all_candidates_remove_inactive_morning,automatic_all_candidates,ablation,17,0.8260802608831735,0.044578309595137984,0.8199467272414728,0.04872290091380245,0.8445010386756019,0.09493346550184673,0.7622706766917293,0.06940361737789705,0.7281163281163281,0.0771726896698703,0.8006663610773199,0.06171252739268695
RandomForestClassifier_automatic_all_candidates_remove_inactive_afternoon,automatic_all_candidates,ablation,17,0.8248926861113588,0.04490577806312004,0.8170322976832077,0.04862476093418889,0.8448637088391034,0.09641482716664801,0.7589828167304161,0.07066602947623549,0.7300983295349492,0.0828687269568112,0.7914186985419862,0.058644931474389796
RandomForestClassifier_automatic_all_candidates_remove_inactive_evening,automatic_all_candidates,ablation,17,0.8283037587961746,0.05649828094621397,0.8204085080361624,0.05838313017791365,0.8408532508970336,0.09522356177204407,0.7641510525098311,0.08214440724954054,0.7375375754228282,0.10093321821572843,0.7945933017165894,0.06242464780826219
RandomForestClassifier_automatic_all_candidates_remove_longest_inactivity,automatic_all_candidates,ablation,17,0.821911964807307,0.0496779761619054,0.8148633762039413,0.053216058051930124,0.8401055151010851,0.09507614949704907,0.7568053474975438,0.07479253015658231,0.7236907019476465,0.08445285051021406,0.7939626710859587,0.06445409495524423
RandomForestClassifier_automatic_all_candidates_remove_inactive_ratio,automatic_all_candidates,ablation,17,0.8316050278988515,0.0488038803587576,0.8264040777621968,0.05195639551092047,0.8473844719693039,0.09557289712225593,0.770992880992881,0.0716022230299448,0.7358158686592347,0.08133199160589366,0.8104706075938953,0.06087890074375486
RandomForestClassifier_automatic_positive_permutation_remove_longest_inactivity,automatic_positive_permutation,ablation,3,0.8156243801296295,0.055220587058988586,0.8188262748439084,0.05383499873746184,0.795826116358127,0.1177907226610365,0.760513372770577,0.07050499879278475,0.7034681729095402,0.08710743359736307,0.8298770002879591,0.04859635400384716
RandomForestClassifier_automatic_rfecv_selected_remove_inactive_morning,automatic_rfecv_selected,ablation,12,0.8197253063548443,0.05138924270936894,0.8123954192292778,0.05402990981954666,0.8328539158480492,0.10425823485042637,0.7534543643315776,0.07693172623442959,0.7229104999106732,0.0918202525542134,0.7885202423558588,0.062252895890239204
RandomForestClassifier_automatic_rfecv_selected_remove_inactive_evening,automatic_rfecv_selected,ablation,12,0.8261817872005187,0.0642386648495828,0.8182488569792673,0.06541025587099401,0.8355263331330836,0.10003991030984954,0.7618336162988115,0.09133602617513016,0.7372474971207337,0.11810162255121691,0.791694845530462,0.06836986093941351
RandomForestClassifier_automatic_rfecv_selected_remove_longest_inactivity,automatic_rfecv_selected,ablation,12,0.8325256027703404,0.0657923789171857,0.8243595210558541,0.06553797863885427,0.8362240995567658,0.10197688729632565,0.7700557904438808,0.09162196410648082,0.7477566137566137,0.11955405565972031,0.7973330277439866,0.06473527803410634
RandomForestClassifier_automatic_rfecv_selected_remove_inactive_ratio,automatic_rfecv_selected,ablation,12,0.8314533762682231,0.056256282509360045,0.8260090811417712,0.0556292613038512,0.8442881887221028,0.09912120078476663,0.7709341312282489,0.07874189412553824,0.7400987946959198,0.10188723966777934,0.8072960044192922,0.052954836257855575
